0.153, 0.973
0.166, 0.896
0.178, 0.840
0.194, 0.774
0.214, 0.703
0.246, 0.615
0.267, 0.566
0.289, 0.524
0.317, 0.480
0.366, 0.420
0.431, 0.358
0.508, 0.305
0.585, 0.265
0.692, 0.226
0.784, 0.200
0.904, 0.173
1.072, 0.148
1.185, 0.134
